disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
3152,,,,,,,,,,,6e50a514cd6f68ac2ac4180372a8afc1,2020-06-01T12:49:27.143Z,5aa2d587cb4f0f7020b1859b
2932,,,,,308817.5,154133.15,,2021-02-12T00:00:00.000Z,,0,00b822051fd7e3dbc809cdcd91db770a,2021-02-12T03:43:15.768Z,5aa2d587cb4f0f7020b185a0
2957,,,,,23739.87,3820.06,,2021-02-12T00:00:00.000Z,,0,ec09279e4be8fefe88e6dfd9afd903b0,2021-02-12T03:43:15.785Z,5aa2d587cb4f0f7020b185a5
2982,,,,,24924.14,,,2021-02-12T00:00:00.000Z,,0,ac57b88c8107ac935fcbda179b58b191,2021-02-12T03:43:15.799Z,5aa2d587cb4f0f7020b185aa
3008,,,,,,,,,,,2ccf518db9600a59ad7202686a1dce9e,2020-06-01T12:49:26.893Z,5aa2d587cb4f0f7020b185af
3033,,,,,,,,,,,81b62ca5a5559123c0b953620dee4589,2020-06-01T12:49:26.948Z,5aa2d587cb4f0f7020b185b4
3061,,,,,,,,,,,9d1be46851908a17cb84f5c0ce17293e,2020-06-01T12:49:26.995Z,5aa2d587cb4f0f7020b185b8
3051,,,,,,,,,,,cd83fa53577fceb30f1bfdd15a34ae00,2020-06-01T12:49:26.972Z,5aa2d587cb4f0f7020b185b6
3086,,,,,,,,,,,4bf69da77097820c68fbb7fe60ee76b1,2020-06-01T12:49:27.028Z,5aa2d587cb4f0f7020b185bd
3076,,,,,,,,,,,24f668bb3e722e40c09876a974f9676b,2020-06-01T12:49:27.006Z,5aa2d587cb4f0f7020b185bb
3111,,,,,626626.79,626626.79,,2021-02-12T00:00:00.000Z,,,b03b3242d9018a7a51b229ec8ff12d07,2021-02-12T05:03:26.627Z,5aa2d587cb4f0f7020b185c2
3101,,,,,644697.67,644697.67,,2021-02-12T00:00:00.000Z,,,ffb79a96923571858cfa396b30e5e28c,2021-02-12T05:03:26.622Z,5aa2d587cb4f0f7020b185c0
3136,,,,,4673921.01,4673921.01,,2021-02-12T00:00:00.000Z,,,587fbd07f5c59df3cd032b81f1b68834,2021-02-12T03:43:15.880Z,5aa2d587cb4f0f7020b185c7
3126,,,,,299025.95,299025.95,,2021-02-12T00:00:00.000Z,,,d58f54dd5d63a0edcae853ed85d58aaf,2021-02-12T05:03:26.636Z,5aa2d587cb4f0f7020b185c5
3151,,,,,,,,,,,e31c3de994f1f65857da793ab19fd313,2020-06-01T12:49:27.142Z,5aa2d587cb4f0f7020b185ca
3056,,,,,,,,,,,456ea47c1fbc8439dee0e02134ed5072,2020-06-01T12:49:26.977Z,5aa2d587cb4f0f7020b185b7
3035,,,,,,,,,,,6f3e213833099daed70b7be12077575e,2020-06-01T12:49:26.950Z,5aa2d587cb4f0f7020b185cf
3081,,,,,,,,,,,1d96e6f38ee861c4e88bd3ba923b2817,2020-06-01T12:49:27.026Z,5aa2d587cb4f0f7020b185bc
3060,,,,,,,,,,,2be6cbf9cce51d705f7d6f35471d3c39,2020-06-01T12:49:26.994Z,5aa2d587cb4f0f7020b185d4
3106,,,,,1863094.36,1863094.36,,2021-02-12T00:00:00.000Z,,,1a1008186fed5850382d05410fdc7491,2021-02-12T05:03:26.625Z,5aa2d587cb4f0f7020b185c1
3085,,,,,,,,,,,62e12629a42c948aaf971c8434a3f74d,2020-06-01T12:49:27.025Z,5aa2d587cb4f0f7020b185d9
3131,,,,,42178183.02,41666045.08,512137.94,2021-02-12T00:00:00.000Z,,,5bd4b8ff9ec2634ff2f5b717e65ad08b,2021-02-12T05:03:26.638Z,5aa2d587cb4f0f7020b185c6
3110,,,,,14903535.96,14903535.96,,2021-02-12T00:00:00.000Z,,,8e826d41f9da42ea79280f8cfc18a50c,2021-02-12T05:03:26.626Z,5aa2d587cb4f0f7020b185de
3156,,,,,2440546.55,2440546.55,,2021-02-12T00:00:00.000Z,,,ed8d234e908fdf8f219962b0f3202885,2021-02-12T03:43:15.896Z,5aa2d587cb4f0f7020b185cb
3040,,,,,,,,,,,c82ce6ca08f64cc8062b45b4b65e847b,2020-06-01T12:49:26.953Z,5aa2d587cb4f0f7020b185d0
3071,,,,,,,,,,,797c4da054a5a424ac5dc802771e14c5,2020-06-01T12:49:27.002Z,5aa2d587cb4f0f7020b185ba
3065,,,,,,,,,,,c385f4c80f3de57dbdd47b934e7dc1f5,2020-06-01T12:49:26.998Z,5aa2d587cb4f0f7020b185d5
3096,,,,,14958098.4,14958098.4,,2021-02-12T00:00:00.000Z,,,2a053de0787e1667473c7e0157d05b1f,2021-02-12T05:03:26.620Z,5aa2d587cb4f0f7020b185bf
3090,,,,,,,,,,,b2cdb032e0d5fceef0d1a6480898b6ab,2020-06-01T12:49:27.029Z,5aa2d587cb4f0f7020b185da
3161,,,,,16539984.85,17640374.45,,2021-02-12T00:00:00.000Z,,,893ac11d177482f1466584fa96a55b4d,2021-02-12T03:43:15.898Z,5aa2d587cb4f0f7020b185cc
3121,,,,,,,,,,,73a4a5077aa0a25ac562fab2eb8ce17e,2020-06-01T12:49:27.083Z,5aa2d587cb4f0f7020b185c4
3045,,,,,,,,,,,c35648843c041b9f966284ffeedc5034,2020-06-01T12:49:26.965Z,5aa2d587cb4f0f7020b185d1
3146,,,,,,,,,,,570da7bb215999830e50387637a32c2e,2020-06-01T12:49:27.123Z,5aa2d587cb4f0f7020b185c9
3070,,,,,,,,,,,0fa757771e279f434ac28538fdea37f7,2020-06-01T12:49:27.001Z,5aa2d587cb4f0f7020b185d6
3171,,,,,6133267.36,6077480.03,,2021-02-12T00:00:00.000Z,,,87abb45558e19d2a4bd14a12c62a9d1f,2021-02-12T03:43:15.902Z,5aa2d587cb4f0f7020b185ce
3095,,,,,14211736.67,14214831.67,-3095,2021-02-12T00:00:00.000Z,,,e148363763254372ac616223ca10ae90,2021-02-12T05:03:26.620Z,5aa2d587cb4f0f7020b185db
3055,,,,,,,,,,,b9b900992a082b998c055b3cf00e0bd2,2020-06-01T12:49:26.967Z,5aa2d587cb4f0f7020b185d3
3120,,,,,16632084.85,16380812.85,251272,2021-02-12T00:00:00.000Z,,,95448a32cd2f0bb70bb32d1db19d3411,2021-02-12T05:03:26.633Z,5aa2d587cb4f0f7020b185e0
3080,,,,,131270,131270,,2021-02-12T00:00:00.000Z,,,394bde9644bd161503c539f25cf06ca2,2021-02-12T05:03:26.614Z,5aa2d587cb4f0f7020b185d8
3145,,,,,,,,,,,69b73af55f6a2e9e8fb7722869f87898,2020-06-01T12:49:27.122Z,5aa2d587cb4f0f7020b185e5
3105,,,,,25048323.54,24946709.81,101613.73,2021-02-12T00:00:00.000Z,,,ccb9a39fbecea2eea758ce06cfd4e395,2021-02-12T05:03:26.624Z,5aa2d587cb4f0f7020b185dd
3170,,,,,16619808.6,16617849.01,,2021-02-12T00:00:00.000Z,,,e163279e25d2bfb143a549f15413fb60,2021-02-12T03:43:15.901Z,5aa2d587cb4f0f7020b185ea
3130,,,,,,,,,,,eeafb704af1a0bfc227a7e4e2dc25b73,2020-06-01T12:49:27.091Z,5aa2d587cb4f0f7020b185e2
3048,,,,,,,,,,,d528f088f98bf07d0210ac3898cea681,2020-06-01T12:49:26.968Z,5aa2d587cb4f0f7020b185ef
3155,,,,,4668512.48,4412798.48,,2021-02-12T00:00:00.000Z,,,3a57d70ec0e591cf4ebeab5d9b8134da,2021-02-12T03:43:15.896Z,5aa2d587cb4f0f7020b185e7
3073,,,,,,,,,,,9395d2d83df27550b6ef614af82d5221,2020-06-01T12:49:27.004Z,5aa2d587cb4f0f7020b185f4
3162,,,,,3663238.24,3663238.24,,2021-02-12T00:00:00.000Z,,,5d2a450a2c30f15e893c77d707d6a9c6,2021-02-12T03:43:15.898Z,5aa2d587cb4f0f7020b185ec
3098,,,,,,,,,,,f1db45f90bacde222278c8eaad71a45e,2020-06-01T12:49:27.036Z,5aa2d587cb4f0f7020b185f9
3058,,,,,,,,,,,8e0c97be55560164dfd2db7450e075d4,2020-06-01T12:49:26.969Z,5aa2d587cb4f0f7020b185f1
3083,,,,,,,,,,,6bf610162216164eb33709aa798937b9,2020-06-01T12:49:27.024Z,5aa2d587cb4f0f7020b185f6
3108,,,,,546984.3,546984.3,,2021-02-12T00:00:00.000Z,,,5d750f765bbf620ff975bd1d2d8b8e1d,2021-02-12T05:03:26.625Z,5aa2d587cb4f0f7020b185fb
3133,,,,,1992256,1992256,0,2021-02-12T00:00:00.000Z,,,6e2e3e044dfb43b31d7b6067762e75a0,2021-02-12T05:03:26.639Z,5aa2d587cb4f0f7020b18600
3158,,,,,,,,,,,2eb4dde68d533265f08f77b27c517cba,2020-06-01T12:49:27.147Z,5aa2d587cb4f0f7020b18605
3066,,,,,,,,2021-02-12T00:00:00.000Z,,,f8a3af9df75b49ca01c2be63056493a2,2021-02-12T05:03:26.609Z,5aa2d587cb4f0f7020b185b9
3091,,,,,,,,,,,e643eaebcf64bd1538cd265c20ed16c5,2020-06-01T12:49:27.030Z,5aa2d587cb4f0f7020b185be
3116,,,,,4462784.19,4462784.19,0,2021-02-12T00:00:00.000Z,,,68a1c0e5baf672cd54301c5e2f8c0e35,2021-02-12T05:03:26.631Z,5aa2d587cb4f0f7020b185c3
3141,,,,,3479570.5,3479570.51,-0.01,2021-02-12T00:00:00.000Z,,,0a339f2b482d20ded4f0ccfbf73b89c8,2021-02-12T03:43:15.882Z,5aa2d587cb4f0f7020b185c8
3166,,,,,3433251.55,3433251.55,,2021-02-12T00:00:00.000Z,,,9b2afc05fe780f9949a04198819a0fc3,2021-02-12T03:43:15.900Z,5aa2d587cb4f0f7020b185cd
3050,,,,,,,,,,,30eca32acea0952a05c58239271e374b,2020-06-01T12:49:26.971Z,5aa2d587cb4f0f7020b185d2
3075,,,,,,,,,,,9957900f750a9045fde98713128765c6,2020-06-01T12:49:27.007Z,5aa2d587cb4f0f7020b185d7
3100,,,,,8455544.81,8416051.06,39493.75,2021-02-12T00:00:00.000Z,,,b7b52c2ea2f9df63582cbf56a4511525,2021-02-12T05:03:26.622Z,5aa2d587cb4f0f7020b185dc
3123,,,,,1539100.4,1536609.71,2490.69,2021-02-12T00:00:00.000Z,,,42c4167a039de1b476ecd08aecc17cc6,2021-02-12T05:03:26.634Z,5aa2d587cb4f0f7020b185fe
3125,,,,,,,,,,,f77e3760ba0450a7fe777a3bccbe2074,2020-06-01T12:49:27.094Z,5aa2d587cb4f0f7020b185e1
3148,,,,,2032513.93,1820266.98,211883.35,2021-02-12T00:00:00.000Z,,,3e7d374b4d30cc2fdfb0096fca39b4cb,2021-02-12T03:43:15.894Z,5aa2d587cb4f0f7020b18603
3150,,,,,547528.1,547528.1,,2021-02-12T00:00:00.000Z,,,9283f4205d39eacaedbb4ada767acc0c,2021-02-12T03:43:15.894Z,5aa2d587cb4f0f7020b185e6
3169,,,,,88203232.21,90360427.93,,2021-02-12T00:00:00.000Z,,,ca87fa4c0746d5ec38e63170187b9369,2021-02-12T03:43:15.901Z,5aa2d587cb4f0f7020b185eb
3115,,,,,4309405.82,4277671.02,31734.8,2021-02-12T00:00:00.000Z,,,4d54e31cbb1e2ba010bd60353ba62f0d,2021-02-12T05:03:26.631Z,5aa2d587cb4f0f7020b185df
3053,,,,,,,,,,,b10fe9bb0795f9ce46017724d8b6474e,2020-06-01T12:49:26.973Z,5aa2d587cb4f0f7020b185f0
3140,,,,,51218204.06,50716251.84,12517.79,2021-02-12T00:00:00.000Z,,,4b6a8f10e02df5f5668c3caca4494144,2021-02-12T03:43:15.881Z,5aa2d587cb4f0f7020b185e4
3078,,,,,,,,2021-02-12T00:00:00.000Z,,,4777599e3b67b9e5d981a412813403fa,2021-02-12T05:03:26.614Z,5aa2d587cb4f0f7020b185f5
3165,,,,,21065441.93,21065441.93,,2021-02-12T00:00:00.000Z,,,42a9395790ca17794618c06fe5856a7a,2021-02-12T03:43:15.900Z,5aa2d587cb4f0f7020b185e9
3103,,,,,1314587.71,1314359.71,163,2021-02-12T00:00:00.000Z,,,48c1671a9767e49f7e9685cdf8e3f0e6,2021-02-12T05:03:26.623Z,5aa2d587cb4f0f7020b185fa
3043,,,,,,,,,,,43b7144ca2e5420fd6f2d7f1ceee3575,2020-06-01T12:49:26.955Z,5aa2d587cb4f0f7020b185ee
3128,,,,,,,,,,,748c0ae8dc951013e2348b5d6ed4b10f,2020-06-01T12:49:27.088Z,5aa2d587cb4f0f7020b185ff
3068,,,,,,,,,,,b59d4c4f535fc1e6cdf65947e1b5e8d2,2020-06-01T12:49:27.003Z,5aa2d587cb4f0f7020b185f3
3153,,,,,3101637.94,3101637.94,,2021-02-12T00:00:00.000Z,,,c838accecd8381f20e799480b89edcba,2021-02-12T03:43:15.895Z,5aa2d587cb4f0f7020b18604
3093,,,,,,,,,,,df9fdabe267745234f86ad75f99c7030,2020-06-01T12:49:27.032Z,5aa2d587cb4f0f7020b185f8
3135,,,,,9848417.16,9838265.65,,2021-02-12T00:00:00.000Z,,,29bd67337eb32ffec9c8977eab3c2f4a,2021-02-12T03:43:15.879Z,5aa2d587cb4f0f7020b185e3
3160,,,,,9209100.46,9139348.13,,2021-02-12T00:00:00.000Z,,,3500d783481509a074a883bb1a9b64d3,2021-02-12T03:43:15.898Z,5aa2d587cb4f0f7020b185e8
3167,,,,,1301755.4,1296992.34,,2021-02-12T00:00:00.000Z,,,61b50c83c8086627b62f3f029a51c60e,2021-02-12T03:43:15.900Z,5aa2d587cb4f0f7020b185ed
3063,,,,,,,,,,,68b408054ec29d0c487ffe314b89f503,2020-06-01T12:49:26.997Z,5aa2d587cb4f0f7020b185f2
3088,,,,,,,,,,,92de8d24ecdf2b7ef920333cdbcf93d6,2020-06-01T12:49:27.027Z,5aa2d587cb4f0f7020b185f7
3118,,,,,728068.5,715047,13021.5,2021-02-12T00:00:00.000Z,,,8ac509d30025546c0be62856498556a5,2021-02-12T05:03:26.632Z,5aa2d587cb4f0f7020b185fd
3113,,,,,,,,2021-02-12T00:00:00.000Z,,,613631ca553378621d4f85960b04d0b3,2021-02-12T05:03:26.628Z,5aa2d587cb4f0f7020b185fc
3143,,,,,3630431.12,3683064.34,0,2021-02-12T00:00:00.000Z,,,38276ada2bff4f0fe06ed717f2559e16,2021-02-12T03:43:15.890Z,5aa2d587cb4f0f7020b18602
3138,,,,,3132714.82,3132714.82,,2021-02-12T00:00:00.000Z,,,63cc5b38f7e25dd46cf3e4d595b26b26,2021-02-12T03:43:15.880Z,5aa2d587cb4f0f7020b18601
3163,,,,,5380816.01,5369403.69,,2021-02-12T00:00:00.000Z,,,d54432056e6ec1e351619a63ffb8b073,2021-02-12T03:43:15.899Z,5aa2d587cb4f0f7020b18606
3168,,,,,,,,,,,e9b1807b24ccbc1fd6708b0b14ae4bb5,2020-06-01T12:49:27.169Z,5aa2d587cb4f0f7020b18607
3173,,,,,16025623.46,16064502.88,,2021-02-12T00:00:00.000Z,,,447b6a19f16632a434bbe3e2e68667e4,2021-02-12T03:43:15.902Z,5aa2d587cb4f0f7020b18608
3187,,,,,1597088.45,1616903.05,,2021-02-12T00:00:00.000Z,,,5e906f60e302d992bbb973768b536d1a,2021-02-12T03:43:15.911Z,5aa2d587cb4f0f7020b1860d
3198,,,,,8636637.81,8695049.44,,2021-02-12T00:00:00.000Z,,,eecc51dc05e7cc67694077df10105437,2021-02-12T03:43:15.926Z,5aa2d587cb4f0f7020b18612
3202,,,,,1690912.41,1706333.77,,2021-02-12T00:00:00.000Z,,,5402da8cc22a80ff32facccba2c05ae7,2021-02-12T03:43:15.931Z,5aa2d587cb4f0f7020b18617
3227,,,,,1730746.78,1576631.54,,2021-02-12T00:00:00.000Z,,,967ef3c12c9b4dbf57dbdd3206251865,2021-02-12T03:43:15.947Z,5aa2d587cb4f0f7020b1861c
3252,,,,,5854973.22,5855580.73,,2021-02-12T00:00:00.000Z,,,479583aa9099692d7bd246106fa11cc4,2021-02-12T03:43:15.965Z,5aa2d587cb4f0f7020b18621
3277,,,,,15338277.73,15399918.36,,2021-02-12T00:00:00.000Z,,,921596124c2ab1fb786ec0d367f5dc01,2021-02-12T03:43:15.981Z,5aa2d587cb4f0f7020b18626
3177,,,,,2288670.82,2288670.82,,2021-02-12T00:00:00.000Z,,,487c614406600226c8713fff55b1eb79,2021-02-12T03:43:15.904Z,5aa2d587cb4f0f7020b18609
3192,,,,,9529091.7,9566291.2,,2021-02-12T00:00:00.000Z,,,37859dfb03643da2eb99062350d377dd,2021-02-12T03:43:15.919Z,5aa2d587cb4f0f7020b1860e
3197,,,,,5819086.32,5858474.55,,2021-02-12T00:00:00.000Z,,,0f73c243f786883fe0b7f59bc198f3bd,2021-02-12T03:43:15.925Z,5aa2d587cb4f0f7020b18613
3207,,,,,3611491.49,3658114.66,,2021-02-12T00:00:00.000Z,,,33c79701c09aa55d44399040e2147d49,2021-02-12T03:43:15.935Z,5aa2d587cb4f0f7020b18618
3232,,,,,1816226.9,1767855.18,,2021-02-12T00:00:00.000Z,,,1808ce1d113370f5cf22f184021eac1e,2021-02-12T03:43:15.949Z,5aa2d587cb4f0f7020b1861d
3257,,,,,360856.81,334565.71,,2021-02-12T00:00:00.000Z,,,7642d1dca6b96e06a358d52ec2468f71,2021-02-12T03:43:15.968Z,5aa2d587cb4f0f7020b18622
3186,,,,,5419372.81,5196152.24,,2021-02-12T00:00:00.000Z,,,3cfdc94d4f23a4f7c2ef5129ddea0747,2021-02-12T03:43:15.911Z,5aa2d587cb4f0f7020b18627
3211,,,,,2080378.21,2112182.01,,2021-02-12T00:00:00.000Z,,,23e7aea0e881ced71c67f09e52c1ed99,2021-02-12T03:43:15.937Z,5aa2d587cb4f0f7020b1862c
3208,,,,,1099729.89,1121727.2,,2021-02-12T00:00:00.000Z,,,f0359d05d99b4d55569a5003b2eecaba,2021-02-12T03:43:15.935Z,5aa2d587cb4f0f7020b18631
3233,,,,,5307714.12,5339636.18,,2021-02-12T00:00:00.000Z,,,b77c388f6a0a9b48f113f5b9fb909476,2021-02-12T03:43:15.950Z,5aa2d587cb4f0f7020b18636
3258,,,,,9887.4,9887.4,,2021-02-12T00:00:00.000Z,,,0b299ecd54e7249805dbd854ed1faeda,2021-02-12T03:43:15.969Z,5aa2d587cb4f0f7020b1863b
3283,,,,,5046066.37,5013490.12,3156.11,2021-02-12T00:00:00.000Z,,,ce711cb9e8e7821ff3e1fcb4babfe2fc,2021-02-12T03:43:15.985Z,5aa2d587cb4f0f7020b18640
3172,,,,,411357.84,397754.33,,2021-02-12T00:00:00.000Z,,,eb5b7ee2cdfad235957aac34467f5974,2021-02-12T03:43:15.902Z,5aa2d587cb4f0f7020b1860a
3183,,,,,3570334.69,3580882.64,,2021-02-12T00:00:00.000Z,,,8312a25b79bcb0ba9389f70e947eb104,2021-02-12T03:43:15.907Z,5aa2d587cb4f0f7020b1860f
3203,,,,,6273609.34,6336868.61,,2021-02-12T00:00:00.000Z,,,6a94dd74603c96258b5a92bfcdeec780,2021-02-12T03:43:15.932Z,5aa2d587cb4f0f7020b18614
3212,,,,,,,,,,,6baa6a7321da5febcf11aa54ab375cd5,2020-06-01T12:49:27.234Z,5aa2d587cb4f0f7020b18619
3237,,,,,3021165.34,2885724.12,,2021-02-12T00:00:00.000Z,,,53a03a76bb988454f1273943c1485b62,2021-02-12T03:43:15.953Z,5aa2d587cb4f0f7020b1861e
3262,,,,,2760835.92,2715422.87,,2021-02-12T00:00:00.000Z,,,f3e744ebccbbc5965e1a67d848c7af3a,2021-02-12T03:43:15.972Z,5aa2d587cb4f0f7020b18623
3178,,,,,1771535.48,1771535.48,,2021-02-12T00:00:00.000Z,,,17bfb04b919a527dbe03d68556e501f7,2021-02-12T03:43:15.904Z,5aa2d587cb4f0f7020b1860b
3188,,,,,1480656.94,1429103.93,,2021-02-12T00:00:00.000Z,,,f61394aebdc1f121a8c46a27f753c464,2021-02-12T03:43:15.914Z,5aa2d587cb4f0f7020b18610
3176,,,,,8932169.87,8908770.48,,2021-02-12T00:00:00.000Z,,,260962d12312b10e0de315e40b2a8a3e,2021-02-12T03:43:15.903Z,5aa2d587cb4f0f7020b18615
3191,,,,,35683865.83,35662121.08,,2021-02-12T00:00:00.000Z,,,8d4b736a14ef2c2968ba5c56a89a9a57,2021-02-12T03:43:15.918Z,5aa2d587cb4f0f7020b18628
3216,,,,,519293968.26,520684659.9,,2021-02-12T00:00:00.000Z,,,21ab395a51414c37a2bd8af05fcd28a8,2021-02-12T03:43:15.940Z,5aa2d587cb4f0f7020b1862d
3213,,,,,,,,,,,31eebae9adc446899a23d514ff7a5227,2020-06-01T12:49:27.235Z,5aa2d587cb4f0f7020b18632
3238,,,,,2130479.17,2102653.47,,2021-02-12T00:00:00.000Z,,,d703198d44a87bb4ad68eb3e38d7a628,2021-02-12T03:43:15.954Z,5aa2d587cb4f0f7020b18637
3263,,,,,95418.65,100286.15,,2021-02-12T00:00:00.000Z,,,ddeda9abcafb7ff1f53f8ee5806e04e6,2021-02-12T03:43:15.973Z,5aa2d587cb4f0f7020b1863c
3288,,,,,8915740.63,8889346.45,25932.75,2021-02-12T00:00:00.000Z,,,0ce07d4bcb164f565d0f20b84e37cfd4,2021-02-12T03:43:15.987Z,5aa2d587cb4f0f7020b18641
3256,,,,,51276.45,51276.45,,2021-02-12T00:00:00.000Z,,,3b42e51e3f005efd89414b5b2342cd9e,2021-02-12T03:43:15.968Z,5aa2d587cb4f0f7020b18646
3281,,,,,,,,,,,419d4525605f3414b643185290b35071,2020-06-01T12:49:27.349Z,5aa2d587cb4f0f7020b1864b
3306,,,,,2961508.24,2865215.24,0,2021-02-12T00:00:00.000Z,,,884b222e83b2a70d33e678bf74a910a4,2021-02-12T03:43:15.998Z,5aa2d587cb4f0f7020b18650
3313,,,,,,,,,,,02c0c1633e2a8c7e2cf61343f636770d,2020-06-01T12:49:27.388Z,5aa2d587cb4f0f7020b18655
3339,,,,,,,,,,,9a402d6e561fe0be7e18f5900081119f,2020-06-01T12:49:27.430Z,5aa2d587cb4f0f7020b1865a
3364,,,,,,,,,,,d477083f204cf77ee503b19d6cfef031,2020-06-01T12:49:27.465Z,5aa2d587cb4f0f7020b1865f
3389,,,,,585571.92,538731.49,,2021-02-12T00:00:00.000Z,,,fee41b2f506046877a878cba30d613c3,2021-02-12T03:43:16.050Z,5aa2d587cb4f0f7020b18664
4016,,,,,5743591.77,1591500.78,3912611.78,2021-02-12T00:00:00.000Z,,1518573,8baad0b4525648d8345839b5d83f22ec,2021-02-12T03:43:16.117Z,5aa2d587cb4f0f7020b18669
3189,,,,,4948995.65,4979702.46,-44312.97,2021-02-12T00:00:00.000Z,,,d38159ea99b949a573dd5c56f5f1076f,2021-02-12T03:43:15.917Z,5aa2d587cb4f0f7020b1866e
3185,,,,,6136470.94,6169487.3,,2021-02-12T00:00:00.000Z,,,3fa87b4d8ebfb8c075c7716badc3f948,2021-02-12T03:43:15.910Z,5aa2d587cb4f0f7020b18673
3251,,,,,1565130.68,1541834.68,,2021-02-12T00:00:00.000Z,,,b54f3e96fa2cc4ee89f2e01250ec1464,2021-02-12T03:43:15.964Z,5aa2d587cb4f0f7020b18645
3276,,,,,79259.86,79259.86,,2021-02-12T00:00:00.000Z,,,871f81f8b01df94b0e0419bf9dcf999a,2021-02-12T03:43:15.980Z,5aa2d587cb4f0f7020b1864a
3301,,,,,,,,,,,0c121e286a91337b79e5b695ce093987,2020-06-01T12:49:27.368Z,5aa2d587cb4f0f7020b1864f
3308,,,,,,,,,,,b73d2caa5cc4b79dc52649d22f2338f6,2020-06-01T12:49:27.383Z,5aa2d587cb4f0f7020b18654
3334,,,,,,,,,,,03c2d1ae9a22cfb2da687aedbb457efb,2020-06-01T12:49:27.412Z,5aa2d587cb4f0f7020b18659
3206,,,,,3998836.12,3998836.12,,2021-02-12T00:00:00.000Z,,,3d74a5509ebe8c399ebd7f478f67d148,2021-02-12T03:43:15.934Z,5aa2d587cb4f0f7020b1862b
3359,,,,,,,,,,,f1928762b27b14c8f8613784d6abdf0a,2020-06-01T12:49:27.455Z,5aa2d587cb4f0f7020b1865e
3231,,,,,2008550.19,1959623.64,,2021-02-12T00:00:00.000Z,,,457506c637c395241ede0b214ff53e9c,2021-02-12T03:43:15.949Z,5aa2d587cb4f0f7020b18630
3384,,,,,25647705.15,24472016.63,,2021-02-12T00:00:00.000Z,,,90b82415568fbe8aa158e659af11dc80,2021-02-12T03:43:16.048Z,5aa2d587cb4f0f7020b18663
3228,,,,,940482.93,885986.59,,2021-02-12T00:00:00.000Z,,,2255d381e5b21d430f9cacd81a2d3ea5,2021-02-12T03:43:15.948Z,5aa2d587cb4f0f7020b18635
4011,,,,,7738769.52,4082391.5,3388879.85,2021-02-12T00:00:00.000Z,,1463518,77a7a83c6154312b257e49007d7e1eed,2021-02-12T03:43:16.114Z,5aa2d587cb4f0f7020b18668
3253,,,,,119960.41,91753.3,,2021-02-12T00:00:00.000Z,,,fd4c8416a804d9c540b9e51d47aa8548,2021-02-12T03:43:15.966Z,5aa2d587cb4f0f7020b1863a
3184,,,,,33681870.19,33756135.67,,2021-02-12T00:00:00.000Z,,,06c6c7fa77252588d3ffa6d6e9e6e8d1,2021-02-12T03:43:15.907Z,5aa2d587cb4f0f7020b1866d
3278,,,,,3560273.15,3592835.96,,2021-02-12T00:00:00.000Z,,,30bc542f8a7480e29952c2001e2211f6,2021-02-12T03:43:15.981Z,5aa2d587cb4f0f7020b1863f
3180,,,,,20980672.39,20837177.31,,2021-02-12T00:00:00.000Z,,,eb642710104bbbaa23a8c5dd4be33f45,2021-02-12T03:43:15.905Z,5aa2d587cb4f0f7020b18672
3246,,,,,668487.86,684198.67,,2021-02-12T00:00:00.000Z,,,ad99e83da201233e9a38057d067a9003,2021-02-12T03:43:15.960Z,5aa2d587cb4f0f7020b18644
3271,,,,,1322697.68,1320410.25,,2021-02-12T00:00:00.000Z,,,a71bcb6945f07e0c9dc5b6e51bdc3c10,2021-02-12T03:43:15.978Z,5aa2d587cb4f0f7020b18649
3296,,,,,,,,,,,25fe6f15aa4c8393c7db142aa09f1cc6,2020-06-01T12:49:27.365Z,5aa2d587cb4f0f7020b1864e
3303,,,,,,,,,,,96ae842cf18105934734d6d2c6b94105,2020-06-01T12:49:27.371Z,5aa2d587cb4f0f7020b18653
3328,,,,,1313887.82,1313887.82,,2021-02-12T00:00:00.000Z,,,96c09f8764e63a8bfd77672bf14af81c,2021-02-12T03:43:16.009Z,5aa2d587cb4f0f7020b18658
3182,,,,,2002983.94,2021398.42,,2021-02-12T00:00:00.000Z,,,7cc8f9fc7af0c4e15c451e85bbac6be9,2021-02-12T03:43:15.907Z,5aa2d587cb4f0f7020b1860c
3354,,,,,,,,,,,a15355a92da93af7db5b6933f57a6c30,2020-06-01T12:49:27.450Z,5aa2d587cb4f0f7020b1865d
3193,,,,,2631914.91,2662225.4,,2021-02-12T00:00:00.000Z,,,4a7c6f7c8a33522eb66b84fbef1f4c78,2021-02-12T03:43:15.921Z,5aa2d587cb4f0f7020b18611
3379,,,,,,,,,,,0840fa6921bfa88e9874ebd02edc3381,2020-06-01T12:49:27.474Z,5aa2d587cb4f0f7020b18662
3181,,,,,36139478.42,36046018.7,,2021-02-12T00:00:00.000Z,,,ee0c6f7d8bdeb6b686cf1f926f03f194,2021-02-12T03:43:15.906Z,5aa2d587cb4f0f7020b18616
4006,,,,,1218835.96,45823.74,1169227.85,2021-02-12T00:00:00.000Z,,148547.19,f6a568df3d09e658d595b03f3ce2195b,2021-02-12T03:43:16.112Z,5aa2d587cb4f0f7020b18667
